"bill","policy","sponsor","cosponsors"
"S_479","Crime and Law Enforcement","Sen. Toomey, Pat [R-PA]","Sen. Shaheen, Jeanne [D-NH]"
"S_479","Crime and Law Enforcement","Sen. Toomey, Pat [R-PA]","Sen. Casey, Robert P., Jr. [D-PA]"
"S_479","Crime and Law Enforcement","Sen. Toomey, Pat [R-PA]","Sen. Kaine, Tim [D-VA]"
"S_479","Crime and Law Enforcement","Sen. Toomey, Pat [R-PA]","Sen. Cardin, Benjamin L. [D-MD]"
"S_479","Crime and Law Enforcement","Sen. Toomey, Pat [R-PA]","Sen. Warner, Mark R. [D-VA]"
"S_479","Crime and Law Enforcement","Sen. Toomey, Pat [R-PA]","Sen. Duckworth, Tammy [D-IL]"
"S_479","Crime and Law Enforcement","Sen. Toomey, Pat [R-PA]","Sen. Menendez, Robert [D-NJ]"
"S_479","Crime and Law Enforcement","Sen. Toomey, Pat [R-PA]","Sen. Sinema, Kyrsten [D-AZ]"
"S_479","Crime and Law Enforcement","Sen. Toomey, Pat [R-PA]","Sen. Markey, Edward J. [D-MA]"
"S_479","Crime and Law Enforcement","Sen. Toomey, Pat [R-PA]","Sen. King, Angus S., Jr. [I-ME]"
"S_479","Crime and Law Enforcement","Sen. Toomey, Pat [R-PA]","Sen. Peters, Gary C. [D-MI]"
"S_479","Crime and Law Enforcement","Sen. Toomey, Pat [R-PA]","Sen. Van Hollen, Chris [D-MD]"
"S_479","Crime and Law Enforcement","Sen. Toomey, Pat [R-PA]","Sen. Hirono, Mazie K. [D-HI]"
"S_479","Crime and Law Enforcement","Sen. Toomey, Pat [R-PA]","Sen. Burr, Richard [R-NC]"
"S_479","Crime and Law Enforcement","Sen. Toomey, Pat [R-PA]","Sen. Bennet, Michael F. [D-CO]"
"S_479","Crime and Law Enforcement","Sen. Toomey, Pat [R-PA]","Sen. Rosen, Jacky [D-NV]"
"S_479","Crime and Law Enforcement","Sen. Toomey, Pat [R-PA]","Sen. Cantwell, Maria [D-WA]"
"S_479","Crime and Law Enforcement","Sen. Toomey, Pat [R-PA]","Sen. Carper, Thomas R. [D-DE]"
"S_479","Crime and Law Enforcement","Sen. Toomey, Pat [R-PA]","Sen. Smith, Tina  [D-MN]"
"S_479","Crime and Law Enforcement","Sen. Toomey, Pat [R-PA]","Sen. Brown, Sherrod [D-OH]"
"S_479","Crime and Law Enforcement","Sen. Toomey, Pat [R-PA]","Sen. Roberts, Pat [R-KS]"
"S_479","Crime and Law Enforcement","Sen. Toomey, Pat [R-PA]","Sen. Scott, Rick  [R-FL]"
"S_479","Crime and Law Enforcement","Sen. Toomey, Pat [R-PA]","Sen. Reed, Jack [D-RI]"
"S_479","Crime and Law Enforcement","Sen. Toomey, Pat [R-PA]","Sen. Murray, Patty [D-WA]"
"S_479","Crime and Law Enforcement","Sen. Toomey, Pat [R-PA]","Sen. Gillibrand, Kirsten E. [D-NY]"
"S_479","Crime and Law Enforcement","Sen. Toomey, Pat [R-PA]","Sen. Whitehouse, Sheldon [D-RI]"
"S_479","Crime and Law Enforcement","Sen. Toomey, Pat [R-PA]","Sen. Heinrich, Martin [D-NM]"
"S_479","Crime and Law Enforcement","Sen. Toomey, Pat [R-PA]","Sen. Klobuchar, Amy [D-MN]"
"S_479","Crime and Law Enforcement","Sen. Toomey, Pat [R-PA]","Sen. Jones, Doug [D-AL]"
"S_4790","Armed Forces and National Security","Sen. Cortez Masto, Catherine  [D-NV]","Sen. Scott, Rick  [R-FL]"
"S_4791","Social Welfare","Sen. Van Hollen, Chris [D-MD]","Sen. Brown, Sherrod [D-OH]"
"S_4791","Social Welfare","Sen. Van Hollen, Chris [D-MD]","Sen. Baldwin, Tammy [D-WI]"
"S_4791","Social Welfare","Sen. Van Hollen, Chris [D-MD]","Sen. Merkley, Jeff [D-OR]"
"S_4791","Social Welfare","Sen. Van Hollen, Chris [D-MD]","Sen. Whitehouse, Sheldon [D-RI]"
"S_4792","Government Operations and Politics","Sen. Moran, Jerry [R-KS]","Sen. Roberts, Pat [R-KS]"
"S_4792","Government Operations and Politics","Sen. Moran, Jerry [R-KS]","Sen. Boozman, John [R-AR]"
"S_4792","Government Operations and Politics","Sen. Moran, Jerry [R-KS]","Sen. Ernst, Joni  [R-IA]"
"S_4793","International Affairs","Sen. Tillis, Thom [R-NC]","Sen. Blackburn, Marsha [R-TN]"
"S_4794","Science, Technology, Communications","Sen. Smith, Tina  [D-MN]","Sen. Rounds, Mike  [R-SD]"
"S_4795","Energy","Sen. Rosen, Jacky [D-NV]","Sen. Hoeven, John [R-ND]"
"S_4795","Energy","Sen. Rosen, Jacky [D-NV]","Sen. King, Angus S., Jr. [I-ME]"
"S_4795","Energy","Sen. Rosen, Jacky [D-NV]","Sen. Risch, James E. [R-ID]"
"S_4796","Health","Sen. Braun, Mike  [R-IN]","Sen. Braun, Mike  [R-IN]"
"S_4797","Immigration","Sen. Scott, Rick  [R-FL]","Sen. Blackburn, Marsha [R-TN]"
"S_4798","Crime and Law Enforcement","Sen. Cruz, Ted [R-TX]","Sen. Wicker, Roger F. [R-MS]"
"S_4799","International Affairs","Sen. Cruz, Ted [R-TX]","Sen. Scott, Rick  [R-FL]"
"S_4799","International Affairs","Sen. Cruz, Ted [R-TX]","Sen. Hawley, Josh  [R-MO]"
"S_4799","International Affairs","Sen. Cruz, Ted [R-TX]","Sen. Loeffler, Kelly [R-GA]"
"S_48","Public Lands and Natural Resources","Sen. McSally, Martha [R-AZ]","Sen. Sinema, Kyrsten [D-AZ]"
"S_480","International Affairs","Sen. Rubio, Marco [R-FL]","Sen. Cortez Masto, Catherine  [D-NV]"
"S_480","International Affairs","Sen. Rubio, Marco [R-FL]","Sen. Gardner, Cory [R-CO]"
"S_480","International Affairs","Sen. Rubio, Marco [R-FL]","Sen. Markey, Edward J. [D-MA]"
"S_480","International Affairs","Sen. Rubio, Marco [R-FL]","Sen. Cornyn, John [R-TX]"
"S_480","International Affairs","Sen. Rubio, Marco [R-FL]","Sen. Cotton, Tom [R-AR]"
"S_480","International Affairs","Sen. Rubio, Marco [R-FL]","Sen. Rounds, Mike  [R-SD]"
"S_4800","Economics and Public Finance","Sen. Schumer, Charles E. [D-NY]","Sen. Schumer, Charles E. [D-NY]"
"S_4801","Finance and Financial Sector","Sen. Brown, Sherrod [D-OH]","Sen. Smith, Tina  [D-MN]"
"S_4801","Finance and Financial Sector","Sen. Brown, Sherrod [D-OH]","Sen. Booker, Cory A. [D-NJ]"
"S_4801","Finance and Financial Sector","Sen. Brown, Sherrod [D-OH]","Sen. Menendez, Robert [D-NJ]"
"S_4801","Finance and Financial Sector","Sen. Brown, Sherrod [D-OH]","Sen. Warren, Elizabeth [D-MA]"
"S_4801","Finance and Financial Sector","Sen. Brown, Sherrod [D-OH]","Sen. Van Hollen, Chris [D-MD]"
"S_4801","Finance and Financial Sector","Sen. Brown, Sherrod [D-OH]","Sen. Cortez Masto, Catherine  [D-NV]"
"S_4802","Armed Forces and National Security","Sen. Graham, Lindsey [R-SC]","Sen. Scott, Tim [R-SC]"
"S_4803","Science, Technology, Communications","Sen. Wicker, Roger F. [R-MS]","Sen. Thune, John [R-SD]"
"S_4803","Science, Technology, Communications","Sen. Wicker, Roger F. [R-MS]","Sen. Scott, Tim [R-SC]"
"S_4804","Public Lands and Natural Resources","Sen. Reed, Jack [D-RI]","Sen. Whitehouse, Sheldon [D-RI]"
"S_4805","Congress","Sen. Cruz, Ted [R-TX]","Sen. Tillis, Thom [R-NC]"
"S_4805","Congress","Sen. Cruz, Ted [R-TX]","Sen. McSally, Martha [R-AZ]"
"S_4805","Congress","Sen. Cruz, Ted [R-TX]","Sen. Wicker, Roger F. [R-MS]"
"S_4805","Congress","Sen. Cruz, Ted [R-TX]","Sen. Loeffler, Kelly [R-GA]"
"S_4805","Congress","Sen. Cruz, Ted [R-TX]","Sen. Hyde-Smith, Cindy [R-MS]"
"S_4805","Congress","Sen. Cruz, Ted [R-TX]","Sen. Perdue, David [R-GA]"
"S_4805","Congress","Sen. Cruz, Ted [R-TX]","Sen. Daines, Steve [R-MT]"
"S_4805","Congress","Sen. Cruz, Ted [R-TX]","Sen. Ernst, Joni  [R-IA]"
"S_4805","Congress","Sen. Cruz, Ted [R-TX]","Sen. Cotton, Tom [R-AR]"
"S_4805","Congress","Sen. Cruz, Ted [R-TX]","Sen. Lee, Mike [R-UT]"
"S_4805","Congress","Sen. Cruz, Ted [R-TX]","Sen. Cassidy, Bill [R-LA]"
"S_4805","Congress","Sen. Cruz, Ted [R-TX]","Sen. Cornyn, John [R-TX]"
"S_4805","Congress","Sen. Cruz, Ted [R-TX]","Sen. Grassley, Chuck [R-IA]"
"S_4805","Congress","Sen. Cruz, Ted [R-TX]","Sen. Alexander, Lamar [R-TN]"
"S_4805","Congress","Sen. Cruz, Ted [R-TX]","Sen. Boozman, John [R-AR]"
"S_4806","Armed Forces and National Security","Sen. Murphy, Christopher [D-CT]","Sen. Wyden, Ron [D-OR]"
"S_4807","Taxation","Sen. Cortez Masto, Catherine  [D-NV]","Sen. Cramer, Kevin [R-ND]"
"S_4808","International Affairs","Sen. Murphy, Christopher [D-CT]","Sen. Murphy, Christopher [D-CT]"
"S_4809","Native Americans","Sen. Warren, Elizabeth [D-MA]","Sen. Markey, Edward J. [D-MA]"
"S_4809","Native Americans","Sen. Warren, Elizabeth [D-MA]","Sen. Merkley, Jeff [D-OR]"
"S_4809","Native Americans","Sen. Warren, Elizabeth [D-MA]","Sen. Smith, Tina  [D-MN]"
"S_4809","Native Americans","Sen. Warren, Elizabeth [D-MA]","Sen. Hirono, Mazie K. [D-HI]"
"S_4809","Native Americans","Sen. Warren, Elizabeth [D-MA]","Sen. Udall, Tom [D-NM]"
"S_4809","Native Americans","Sen. Warren, Elizabeth [D-MA]","Sen. Schatz, Brian [D-HI]"
"S_4809","Native Americans","Sen. Warren, Elizabeth [D-MA]","Sen. Wyden, Ron [D-OR]"
"S_4809","Native Americans","Sen. Warren, Elizabeth [D-MA]","Sen. Klobuchar, Amy [D-MN]"
"S_4809","Native Americans","Sen. Warren, Elizabeth [D-MA]","Sen. Cortez Masto, Catherine  [D-NV]"
"S_4809","Native Americans","Sen. Warren, Elizabeth [D-MA]","Sen. Baldwin, Tammy [D-WI]"
"S_4809","Native Americans","Sen. Warren, Elizabeth [D-MA]","Sen. Rosen, Jacky [D-NV]"
"S_4809","Native Americans","Sen. Warren, Elizabeth [D-MA]","Sen. King, Angus S., Jr. [I-ME]"
"S_481","Commerce","Sen. Klobuchar, Amy [D-MN]","Sen. Hoeven, John [R-ND]"
"S_481","Commerce","Sen. Klobuchar, Amy [D-MN]","Sen. Cramer, Kevin [R-ND]"
"S_481","Commerce","Sen. Klobuchar, Amy [D-MN]","Sen. Smith, Tina  [D-MN]"
"S_481","Commerce","Sen. Klobuchar, Amy [D-MN]","Sen. Blumenthal, Richard [D-CT]"
"S_4810","Taxation","Sen. Van Hollen, Chris [D-MD]","Sen. Wyden, Ron [D-OR]"
"S_4810","Taxation","Sen. Van Hollen, Chris [D-MD]","Sen. Warner, Mark R. [D-VA]"
"S_4810","Taxation","Sen. Van Hollen, Chris [D-MD]","Sen. Markey, Edward J. [D-MA]"
"S_4810","Taxation","Sen. Van Hollen, Chris [D-MD]","Sen. Warren, Elizabeth [D-MA]"
"S_4810","Taxation","Sen. Van Hollen, Chris [D-MD]","Sen. Bennet, Michael F. [D-CO]"
"S_4810","Taxation","Sen. Van Hollen, Chris [D-MD]","Sen. Sinema, Kyrsten [D-AZ]"
"S_4810","Taxation","Sen. Van Hollen, Chris [D-MD]","Sen. Cardin, Benjamin L. [D-MD]"
"S_4810","Taxation","Sen. Van Hollen, Chris [D-MD]","Sen. Reed, Jack [D-RI]"
"S_4810","Taxation","Sen. Van Hollen, Chris [D-MD]","Sen. Kaine, Tim [D-VA]"
"S_4810","Taxation","Sen. Van Hollen, Chris [D-MD]","Sen. Blumenthal, Richard [D-CT]"
"S_4810","Taxation","Sen. Van Hollen, Chris [D-MD]","Sen. Whitehouse, Sheldon [D-RI]"
"S_4810","Taxation","Sen. Van Hollen, Chris [D-MD]","Sen. Hirono, Mazie K. [D-HI]"
"S_4810","Taxation","Sen. Van Hollen, Chris [D-MD]","Sen. Durbin, Richard J. [D-IL]"
"S_4810","Taxation","Sen. Van Hollen, Chris [D-MD]","Sen. Manchin, Joe, III [D-WV]"
"S_4810","Taxation","Sen. Van Hollen, Chris [D-MD]","Sen. Murray, Patty [D-WA]"
"S_4810","Taxation","Sen. Van Hollen, Chris [D-MD]","Sen. Feinstein, Dianne [D-CA]"
"S_4810","Taxation","Sen. Van Hollen, Chris [D-MD]","Sen. Collins, Susan M. [R-ME]"
"S_4811","Crime and Law Enforcement","Sen. Warren, Elizabeth [D-MA]","Sen. Booker, Cory A. [D-NJ]"
"S_4812","Government Operations and Politics","Sen. Braun, Mike  [R-IN]","Sen. Braun, Mike  [R-IN]"
"S_4813","International Affairs","Sen. Rubio, Marco [R-FL]","Sen. Merkley, Jeff [D-OR]"
"S_4814","International Affairs","Sen. Menendez, Robert [D-NJ]","Sen. Feinstein, Dianne [D-CA]"
"S_4815","Emergency Management","Sen. Schatz, Brian [D-HI]","Sen. Cassidy, Bill [R-LA]"
"S_4816","Public Lands and Natural Resources","Sen. Cardin, Benjamin L. [D-MD]","Sen. Van Hollen, Chris [D-MD]"
"S_4817","Commerce","Sen. Rubio, Marco [R-FL]","Sen. Risch, James E. [R-ID]"
"S_4817","Commerce","Sen. Rubio, Marco [R-FL]","Sen. Collins, Susan M. [R-ME]"
"S_4817","Commerce","Sen. Rubio, Marco [R-FL]","Sen. Hawley, Josh  [R-MO]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. Shaheen, Jeanne [D-NH]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. Schumer, Charles E. [D-NY]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. Rosen, Jacky [D-NV]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. Duckworth, Tammy [D-IL]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. Coons, Christopher A. [D-DE]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. Hirono, Mazie K. [D-HI]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. Cantwell, Maria [D-WA]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. Markey, Edward J. [D-MA]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. Booker, Cory A. [D-NJ]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. Klobuchar, Amy [D-MN]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. Van Hollen, Chris [D-MD]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. Blumenthal, Richard [D-CT]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. Gillibrand, Kirsten E. [D-NY]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. Murray, Patty [D-WA]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. King, Angus S., Jr. [I-ME]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. Reed, Jack [D-RI]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. Menendez, Robert [D-NJ]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. Cortez Masto, Catherine  [D-NV]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. Baldwin, Tammy [D-WI]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. Kaine, Tim [D-VA]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. Brown, Sherrod [D-OH]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. Warren, Elizabeth [D-MA]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. Durbin, Richard J. [D-IL]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. Wyden, Ron [D-OR]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. Merkley, Jeff [D-OR]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. Heinrich, Martin [D-NM]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. Bennet, Michael F. [D-CO]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. Whitehouse, Sheldon [D-RI]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. Udall, Tom [D-NM]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. Schatz, Brian [D-HI]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. Stabenow, Debbie [D-MI]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. Feinstein, Dianne [D-CA]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. Peters, Gary C. [D-MI]"
"S_4818","Commerce","Sen. Cardin, Benjamin L. [D-MD]","Sen. Warner, Mark R. [D-VA]"
"S_4819","Health","Sen. Hirono, Mazie K. [D-HI]","Sen. Gillibrand, Kirsten E. [D-NY]"
"S_4819","Health","Sen. Hirono, Mazie K. [D-HI]","Sen. Merkley, Jeff [D-OR]"
"S_4819","Health","Sen. Hirono, Mazie K. [D-HI]","Sen. Duckworth, Tammy [D-IL]"
"S_4819","Health","Sen. Hirono, Mazie K. [D-HI]","Sen. Blumenthal, Richard [D-CT]"
"S_4819","Health","Sen. Hirono, Mazie K. [D-HI]","Sen. Sanders, Bernard [I-VT]"
"S_4819","Health","Sen. Hirono, Mazie K. [D-HI]","Sen. Booker, Cory A. [D-NJ]"
"S_4819","Health","Sen. Hirono, Mazie K. [D-HI]","Sen. Cardin, Benjamin L. [D-MD]"
"S_4819","Health","Sen. Hirono, Mazie K. [D-HI]","Sen. Kaine, Tim [D-VA]"
"S_482","International Affairs","Sen. Graham, Lindsey [R-SC]","Sen. Menendez, Robert [D-NJ]"
"S_482","International Affairs","Sen. Graham, Lindsey [R-SC]","Sen. Gardner, Cory [R-CO]"
"S_482","International Affairs","Sen. Graham, Lindsey [R-SC]","Sen. Cardin, Benjamin L. [D-MD]"
"S_482","International Affairs","Sen. Graham, Lindsey [R-SC]","Sen. Shaheen, Jeanne [D-NH]"
"S_4820","Taxation","Sen. Toomey, Pat [R-PA]","Sen. Toomey, Pat [R-PA]"
"S_4821","Emergency Management","Sen. Kennedy, John [R-LA]","Sen. Kennedy, John [R-LA]"
"S_4822","Taxation","Sen. Hassan, Margaret Wood [D-NH]","Sen. Young, Todd [R-IN]"
"S_4823","Environmental Protection","Sen. Merkley, Jeff [D-OR]","Sen. Whitehouse, Sheldon [D-RI]"
"S_4823","Environmental Protection","Sen. Merkley, Jeff [D-OR]","Sen. Warren, Elizabeth [D-MA]"
"S_4823","Environmental Protection","Sen. Merkley, Jeff [D-OR]","Sen. Sanders, Bernard [I-VT]"
"S_4823","Environmental Protection","Sen. Merkley, Jeff [D-OR]","Sen. Booker, Cory A. [D-NJ]"
"S_4824","Health","Sen. Cornyn, John [R-TX]","Sen. Bennet, Michael F. [D-CO]"
"S_4824","Health","Sen. Cornyn, John [R-TX]","Sen. Ernst, Joni  [R-IA]"
"S_4824","Health","Sen. Cornyn, John [R-TX]","Sen. Jones, Doug [D-AL]"
"S_4825","Health","Sen. Reed, Jack [D-RI]","Sen. Capito, Shelley Moore [R-WV]"
"S_4826","Public Lands and Natural Resources","Sen. McSally, Martha [R-AZ]","Sen. McSally, Martha [R-AZ]"
"S_4827","Science, Technology, Communications","Sen. Wicker, Roger F. [R-MS]","Sen. Wicker, Roger F. [R-MS]"
"S_4828","Science, Technology, Communications","Sen. Loeffler, Kelly [R-GA]","Sen. Loeffler, Kelly [R-GA]"
"S_4829","Environmental Protection","Sen. Lee, Mike [R-UT]","Sen. Cramer, Kevin [R-ND]"
"S_483","Environmental Protection","Sen. Roberts, Pat [R-KS]","Sen. Stabenow, Debbie [D-MI]"
"S_483","Environmental Protection","Sen. Roberts, Pat [R-KS]","Sen. Udall, Tom [D-NM]"
"S_4830","Social Welfare","Sen. Brown, Sherrod [D-OH]","Sen. Casey, Robert P., Jr. [D-PA]"
"S_4830","Social Welfare","Sen. Brown, Sherrod [D-OH]","Sen. Wyden, Ron [D-OR]"
"S_4831","Education","Sen. Hirono, Mazie K. [D-HI]","Sen. Booker, Cory A. [D-NJ]"
"S_4831","Education","Sen. Hirono, Mazie K. [D-HI]","Sen. Van Hollen, Chris [D-MD]"
"S_4831","Education","Sen. Hirono, Mazie K. [D-HI]","Sen. Casey, Robert P., Jr. [D-PA]"
"S_4831","Education","Sen. Hirono, Mazie K. [D-HI]","Sen. Baldwin, Tammy [D-WI]"
"S_4832","International Affairs","Sen. Markey, Edward J. [D-MA]","Sen. Markey, Edward J. [D-MA]"
"S_4833","Armed Forces and National Security","Sen. Hassan, Margaret Wood [D-NH]","Sen. Cornyn, John [R-TX]"
"S_4834","International Affairs","Sen. Merkley, Jeff [D-OR]","Sen. Merkley, Jeff [D-OR]"
"S_4835","Finance and Financial Sector","Sen. Merkley, Jeff [D-OR]","Sen. Merkley, Jeff [D-OR]"
"S_4836","Government Operations and Politics","Sen. Tester, Jon [D-MT]","Sen. Van Hollen, Chris [D-MD]"
"S_4836","Government Operations and Politics","Sen. Tester, Jon [D-MT]","Sen. Wyden, Ron [D-OR]"
"S_4836","Government Operations and Politics","Sen. Tester, Jon [D-MT]","Sen. Rosen, Jacky [D-NV]"
"S_4836","Government Operations and Politics","Sen. Tester, Jon [D-MT]","Sen. Merkley, Jeff [D-OR]"
"S_4837","Immigration","Sen. Hirono, Mazie K. [D-HI]","Sen. Sanders, Bernard [I-VT]"
"S_4837","Immigration","Sen. Hirono, Mazie K. [D-HI]","Sen. Markey, Edward J. [D-MA]"
"S_4837","Immigration","Sen. Hirono, Mazie K. [D-HI]","Sen. Booker, Cory A. [D-NJ]"
"S_4838","Armed Forces and National Security","Sen. Moran, Jerry [R-KS]","Sen. Menendez, Robert [D-NJ]"
"S_4838","Armed Forces and National Security","Sen. Moran, Jerry [R-KS]","Sen. Ernst, Joni  [R-IA]"
"S_4838","Armed Forces and National Security","Sen. Moran, Jerry [R-KS]","Sen. Cardin, Benjamin L. [D-MD]"
"S_4838","Armed Forces and National Security","Sen. Moran, Jerry [R-KS]","Sen. Hassan, Margaret Wood [D-NH]"
"S_4838","Armed Forces and National Security","Sen. Moran, Jerry [R-KS]","Sen. Rosen, Jacky [D-NV]"
"S_4839","Armed Forces and National Security","Sen. Shaheen, Jeanne [D-NH]","Sen. Klobuchar, Amy [D-MN]"
"S_4839","Armed Forces and National Security","Sen. Shaheen, Jeanne [D-NH]","Sen. Warner, Mark R. [D-VA]"
"S_484","Government Operations and Politics","Sen. Cortez Masto, Catherine  [D-NV]","Sen. Whitehouse, Sheldon [D-RI]"
"S_484","Government Operations and Politics","Sen. Cortez Masto, Catherine  [D-NV]","Sen. Markey, Edward J. [D-MA]"
"S_484","Government Operations and Politics","Sen. Cortez Masto, Catherine  [D-NV]","Sen. Klobuchar, Amy [D-MN]"
"S_484","Government Operations and Politics","Sen. Cortez Masto, Catherine  [D-NV]","Sen. Blumenthal, Richard [D-CT]"
"S_484","Government Operations and Politics","Sen. Cortez Masto, Catherine  [D-NV]","Sen. Van Hollen, Chris [D-MD]"
"S_484","Government Operations and Politics","Sen. Cortez Masto, Catherine  [D-NV]","Sen. Warren, Elizabeth [D-MA]"
"S_484","Government Operations and Politics","Sen. Cortez Masto, Catherine  [D-NV]","Sen. Feinstein, Dianne [D-CA]"
"S_484","Government Operations and Politics","Sen. Cortez Masto, Catherine  [D-NV]","Sen. Udall, Tom [D-NM]"
"S_4840","Health","Sen. Roberts, Pat [R-KS]","Sen. Cortez Masto, Catherine  [D-NV]"
"S_4840","Health","Sen. Roberts, Pat [R-KS]","Sen. Scott, Tim [R-SC]"
"S_4840","Health","Sen. Roberts, Pat [R-KS]","Sen. Casey, Robert P., Jr. [D-PA]"
"S_4840","Health","Sen. Roberts, Pat [R-KS]","Sen. Hyde-Smith, Cindy [R-MS]"
"S_4840","Health","Sen. Roberts, Pat [R-KS]","Sen. Rosen, Jacky [D-NV]"
"S_4841","Crime and Law Enforcement","Sen. Van Hollen, Chris [D-MD]","Sen. Van Hollen, Chris [D-MD]"
"S_4842","Immigration","Sen. Duckworth, Tammy [D-IL]","Sen. Duckworth, Tammy [D-IL]"
"S_4843","International Affairs","Sen. Cotton, Tom [R-AR]","Sen. Cotton, Tom [R-AR]"
"S_4844","Families","Sen. Van Hollen, Chris [D-MD]","Sen. Wyden, Ron [D-OR]"
"S_4845","Agriculture and Food","Sen. Roberts, Pat [R-KS]","Sen. Roberts, Pat [R-KS]"
"S_4846","Health","Sen. Booker, Cory A. [D-NJ]","Sen. Booker, Cory A. [D-NJ]"
"S_4847","Commerce","Sen. Klobuchar, Amy [D-MN]","Sen. Blunt, Roy [R-MO]"
"S_4847","Commerce","Sen. Klobuchar, Amy [D-MN]","Sen. Scott, Tim [R-SC]"
"S_4847","Commerce","Sen. Klobuchar, Amy [D-MN]","Sen. Rosen, Jacky [D-NV]"
"S_4848","Environmental Protection","Sen. Coons, Christopher A. [D-DE]","Sen. Portman, Rob [R-OH]"
"S_4848","Environmental Protection","Sen. Coons, Christopher A. [D-DE]","Sen. Feinstein, Dianne [D-CA]"
"S_4849","International Affairs","Sen. Kaine, Tim [D-VA]","Sen. Kaine, Tim [D-VA]"
"S_485","Labor and Employment","Sen. Casey, Robert P., Jr. [D-PA]","Sen. Grassley, Chuck [R-IA]"
"S_485","Labor and Employment","Sen. Casey, Robert P., Jr. [D-PA]","Sen. Leahy, Patrick J. [D-VT]"
"S_485","Labor and Employment","Sen. Casey, Robert P., Jr. [D-PA]","Sen. Collins, Susan M. [R-ME]"
"S_4850","Agriculture and Food","Sen. Wyden, Ron [D-OR]","Sen. Wyden, Ron [D-OR]"
"S_4851","Government Operations and Politics","Sen. Cornyn, John [R-TX]","Sen. Cruz, Ted [R-TX]"
"S_4852","Armed Forces and National Security","Sen. McSally, Martha [R-AZ]","Sen. McSally, Martha [R-AZ]"
"S_4853","Government Operations and Politics","Sen. Cornyn, John [R-TX]","Sen. Cruz, Ted [R-TX]"
